144	彼女	かのじょ	그녀. 여자친구
145	髪	かみ	머리카락
146	通う	かよう	다니다
147	ガラス	ガラス	유리
148	がる	がる	형용사를 동사로 바꾸는 접사. …어하다
149	彼	かれ	그이. 그 남자
150	カレー	カレー	카레
151	彼氏	かれし	남자친구
152	彼ら	かれら	그들. 그 사람들
153	-側	がわ	-쪽. -측
154	乾く	かわく	마르다. 건조해지다
155	代わり	かわり	(누구+)대신
156	考える	かんがえる	생각하다. 고안하다
157	関係	かんけい	관계
158	観光	かんこう	관광
159	簡単な	かんたんな	간단한
160	頑張る	がんばる	열심히 하다. 노력하다
161	気	き	기. 기력. 기운. 느낌
162	機会	きかい	기회
163	機械	きかい	기계
164	期間	きかん	기간
165	聞き取り	ききとり	듣기. 청취
166	危険な	きけんな	위험한
167	聞こえる	きこえる	들리다
168	汽車	きしゃ	기차
169	技術	ぎじゅつ	기술
170	季節	きせつ	계절
171	規則	きそく	규칙
172	きっと	きっと	(미래에) 꼭 (+…할 것이다)
173	気に入る	きにいる	(1G) 마음에 들다
174	厳しい	きびしい	엄하다. 엄격하다
175	気分	きぶん	기분
176	君	きみ	자네. 너
177	気持ち	きもち	마음. 기분
178	着物	きもの	일본 전통옷
179	客	きゃく	손님
180	教育	きょういく	교육
181	教会	きょうかい	교회
182	興味	きょうみ	흥미. 관심
183	切る	きる	(1G) 자르다. 베다. 끊다
184	キロ	キロ	킬로
185	近所	きんじょ	근처. 이웃집
186	具合	ぐあい	(몸)상태. 형편
187	空港	くうこう	공항
188	草	くさ	풀
189	下さい	ください	주세요
190	首	くび	목
191	雲	くも	구름
192	曇る	くもる	흐리다. 흐려지다
193	比べる	くらべる	비교하다
194	グラム	グラム	그램
195	苦しい	くるしい	괴롭다. 고통스럽다
196	暮れる	くれる	(날이) 저물다. (해가) 지다
197	-君	くん	-군 (호칭)
198	毛	け	털
199	計画	けいかく	계획
200	警察	けいさつ	경찰
201	ケーキ	ケーキ	케이크
202	ゲーム	ゲーム	게임
203	怪我	けが	상처. 부상
204	景色	けしき	경치. 풍경
205	消しゴム	けしゴム	지우개
206	下宿	げしゅく	하숙. 자취
207	結構です	けっこうです	거절할 때 쓰는 말. 됐습니다
208	決して	けっして	결코. 절대로
209	欠席	けっせき	결석
210	けれども	けれども	하지만. 그렇지만
211	-軒	けん	-채 (집을 세는 단위)
212	原因	げんいん	원인
213	喧嘩	けんか	싸움
214	研究	けんきゅう	연구
215	見物	けんぶつ	구경
216	-個	こ	-개
217	御-	ご-	경어 접두사. 주로 한자어 앞에 붙음
218	子	こ	아이
219	こう	こう	이렇게
220	郊外	こうがい	교외
221	講義	こうぎ	강의
222	工業	こうぎょう	공업
223	高校	こうこう	고등학교
224	交差点	こうさてん	교차로. 네거리
225	工事	こうじ	공사
226	校長	こうちょう	교장
227	交通	こうつう	교통
228	講堂	こうどう	강당
229	公務員	こうむいん	공무원
230	国際	こくさい	국제
231	国産	こくさん	국산
232	国民	こくみん	국민
233	国立	こくりつ	국립
234	心	こころ	마음
235	故障	こしょう	고장
236	個人	こじん	개인
237	ご存知だ	ごぞんじだ	知っている의 높임말. 알고 계시다
238	こっち	こっち	이쪽
239	事	こと	일. 것. 사항. 사실
240	言葉	ことば	말. 언어
241	小鳥	ことり	작은 새
242	この間	このあいだ	그 전에. 예전에
243	この頃	このごろ	요즘
244	細かい	こまかい	잘다. 작다. 미세하다
245	込む	こむ	혼잡하다. 붐비다
246	ご覧になる	ごらんになる	見る의 높임말. 보시다
247	これから	これから	이제부터. 앞으로
248	転ぶ	ころぶ	넘어지다
249	怖い	こわい	무섭다. 두렵다
250	壊す	こわす	망가뜨리다. 부수다. 무너뜨리다
251	壊れる	こわれる	망가지다. 부서지다. 무너지다
252	今回	こんかい	이번
253	コンサート	コンサート	콘서트
254	今度	こんど	이번. 이 다음
255	こんなに	こんなに	이렇게(도). 이렇게(까지)
256	コンピューター	コンピューター	컴퓨터
257	今夜	こんや	오늘 밤
258	最近	さいきん	최근. 요즘
259	最後	さいご	최후. 마지막. 맨 뒤
260	最初	さいしょ	최초. 처음
261	サイン	サイン	사인
262	坂	さか	비탈길. 고개
263	盛んな	さかんな	성행한
264	作品	さくひん	작품
265	桜	さくら	벚나무. 벚꽃
266	差す	さす	(우산을) 쓰다. (햇볕이) 비치다
267	させる	させる	시키다. 하게 만들다
268	さっき	さっき	아까. 조금 전에
269	寂しい	さびしい	외롭다. 쓸쓸하다
270	-様	さま	-님
271	サラダ	サラダ	샐러드
272	される	される	する의 수동형. 당하다. 받다. 되다
273	騒ぐ	さわぐ	떠들다
274	産業	さんぎょう	산업
275	算数	さんすう	산수. 초등 수학
276	賛成	さんせい	찬성
277	サンダル	サンダル	샌들
278	サンドイッチ	サンドイッチ	샌드위치
279	残念な	ざんねんな	유감스러운. 아쉬운
280	市	し	시. 도시
281	字	じ	글자. 글씨
282	しかし	しかし	그러나
283	仕方	しかた	하는 방법. 수단
284	仕方ない	しかたない	어쩔 수 없다. 할 수 없다
285	試験	しけん	시험
286	事故	じこ	사고
287	地震	じしん	지진
288	舌	した	혀
289	時代	じだい	시대
290	したがる	したがる	하고 싶어하다
291	下着	したぎ	속옷. 내의
292	支度	したく	채비. 준비
293	親しい	したしい	친하다. 사이가 좋다
294	しっかり	しっかり	단단히. 꼭. 똑똑히. 정신 차려서. 확
295	失敗	しっぱい	실패
296	質問	しつもん	질문
297	自転車	じてんしゃ	자전거
298	自動	じどう	자동
299	自動車	じどうしゃ	자동차
300	品物	しなもの	물품. 상품
301	支払(い)	しはらい	지불. 지급
302	自分	じぶん	자기. 자신
303	島	しま	섬
304	姉妹	しまい	자매
305	しまう	しまう	끝마치다. 치우다. 안에 넣다. …해 버리다
306	事務所	じむしょ	사무소
307	じゃ(あ)	じゃ(あ)	그럼 ＝では
308	社会	しゃかい	사회
309	社長	しゃちょう	사장
310	邪魔	じゃま	방해. 장애
311	邪魔な	じゃまな	방해가 되는. 귀찮은
312	ジャム	ジャム	잼
313	-中	じゅう	온-. -내내 (장소 기간 전체에)
314	習慣	しゅうかん	습관
