106	おっしゃる	おっしゃる	言う의 높임말. 말씀하시다
107	夫	おっと	남편
108	音	おと	소리
109	落とし物	おとしもの	빠뜨린 물건. 분실물. 유실물
110	落とす	おとす	떨어뜨리다
111	おとなしい	おとなしい	떠들거나 장난하지 않고 조용하다. 얌전하다
112	踊り	おどり	춤. 무용
113	踊る	おどる	춤추다
114	驚く	おどろく	놀라다
115	おば	おば	아주머니
116	お久しぶりです	おひさしぶりです	오래간만입니다
117	お前	おまえ	너
118	お祭(り)	おまつり	축제 ＝まつり
119	おめでとうございます	おめでとうございます	축하합니다
120	お目にかかる	おめにかかる	会う의 낮춤말. 만나뵙다
121	思い出す	おもいだす	-를 생각해 내다. 상기하다. 떠올리다
122	おもちゃ	おもちゃ	장난감. 완구
123	表	おもて	표면. 겉
124	お休みになる	おやすみになる	寝る・休む의 높임말. 주무시다. 쉬시다
125	お湯	おゆ	뜨거운 물. 끓인 물
126	おる	おる	いる의 낮춤말. 있다
127	折る	おる	접다. 꺾다. 부러뜨리다
128	俺	おれ	남자의 자칭. 나
129	折れる	おれる	접히다. 꺾어지다. 부러지다
130	終わり	おわり	끝. 마지막
131	カーテン	カーテン	커튼
132	会	かい	모임. 단체. -회
133	-回	かい	-회. -번 (횟수)
134	-階	かい	-층
135	海岸	かいがん	해안. 바닷가
136	会議	かいぎ	회의
137	会場	かいじょう	회장. 모임 장소
138	外部	がいぶ	외부
139	会話	かいわ	회화
140	飼う	かう	(동물을) 기르다. 키우다
141	帰り	かえり	돌아가는 길. 귀가
142	変える	かえる	바꾸다
143	科学	かがく	과학
144	鏡	かがみ	거울
145	掛ける	かける	걸다. 늘어뜨리다. 달다. 잠그다
146	飾り	かざり	꾸밈. 장식
147	飾る	かざる	장식하다. 꾸미다
148	火事	かじ	화재. 불
149	かしこまりました	かしこまりました	잘 알겠습니다
150	歌手	かしゅ	가수
151	ガス	ガス	가스
152	ガソリン	ガソリン	휘발유
153	ガソリンスタンド	ガソリンスタンド	주유소
154	肩	かた	어깨
155	-方	かた	(-하는)방법
156	方	かた	분(ひと의 높임말)
157	堅い	かたい	딱딱하다. 굳다. 단단하다
158	形	かたち	모양. 꼴
159	片付ける	かたづける	치우다. 정돈하다
160	勝つ	かつ	이기다. 승리하다
161	かっこいい	かっこいい	멋있다
162	格好	かっこう	모습. 꼴
163	家庭	かてい	가정
164	家内	かない	아내. 집사람 ＝つま
165	悲しい	かなしい	슬프다
166	必ず	かならず	반드시. 꼭
167	かなり	かなり	꽤. 제법. 어지간히. 상당히
168	金持ち	かねもち	부자. 재산가
169	彼女	かのじょ	그녀. 여자친구
170	壁	かべ	벽
171	髪	かみ	머리카락
172	通う	かよう	다니다
173	ガラス	ガラス	유리
174	がる	がる	형용사를 동사로 바꾸는 접사. …어하다
175	彼	かれ	그이. 그 남자
176	カレー	カレー	카레
177	彼氏	かれし	남자친구
178	彼ら	かれら	그들. 그 사람들
179	-側	がわ	-쪽. -측
180	乾く	かわく	마르다. 건조해지다
181	代わり	かわり	(누구+)대신
182	変わる	かわる	바뀌다
183	考える	かんがえる	생각하다. 고안하다
184	関係	かんけい	관계
185	観光	かんこう	관광
186	簡単な	かんたんな	간단한
187	頑張る	がんばる	열심히 하다. 노력하다
188	気	き	기. 기력. 기운. 느낌
189	機会	きかい	기회
190	機械	きかい	기계
191	期間	きかん	기간
192	聞き取り	ききとり	듣기. 청취
193	危険な	きけんな	위험한
194	聞こえる	きこえる	들리다
195	汽車	きしゃ	기차
196	記者	きしゃ	기자
197	技術	ぎじゅつ	기술
198	季節	きせつ	계절
199	規則	きそく	규칙
200	きっと	きっと	(미래에) 꼭 (+…할 것이다)
201	気に入る	きにいる	(1G) 마음에 들다
202	厳しい	きびしい	엄하다. 엄격하다
203	気分	きぶん	기분
204	決まる	きまる	정해지다. 결정되다
205	君	きみ	자네. 너
206	決める	きめる	정하다. 결정하다
207	気持ち	きもち	마음. 기분
208	着物	きもの	일본 전통옷
209	客	きゃく	손님
210	急行	きゅうこう	급행(열차)
211	教育	きょういく	교육
212	教会	きょうかい	교회
213	興味	きょうみ	흥미. 관심
214	切る	きる	(1G) 자르다. 베다. 끊다
215	キロ	キロ	킬로
216	近所	きんじょ	근처. 이웃집
217	具合	ぐあい	(몸)상태. 형편
218	空気	くうき	공기
219	空港	くうこう	공항
220	草	くさ	풀
221	下さい	ください	주세요
222	下さる	くださる	くれる의 높임말. (나에게) 주시다
223	首	くび	목
224	雲	くも	구름
225	曇(り)	くもり	흐림
226	曇る	くもる	흐리다. 흐려지다
227	比べる	くらべる	비교하다
228	グラム	グラム	그램
229	苦しい	くるしい	괴롭다. 고통스럽다
230	くれる	くれる	(나에게) 주다
231	暮れる	くれる	(날이) 저물다. (해가) 지다
232	-君	くん	-군 (호칭)
233	毛	け	털
234	計画	けいかく	계획
235	経験	けいけん	경험
236	経済	けいざい	경제
237	警察	けいさつ	경찰
238	ケーキ	ケーキ	케이크
239	ゲーム	ゲーム	게임
240	怪我	けが	상처. 부상
241	景色	けしき	경치. 풍경
242	消しゴム	けしゴム	지우개
243	下宿	げしゅく	하숙. 자취
244	結構です	けっこうです	거절할 때 쓰는 말. 됐습니다
245	決して	けっして	결코. 절대로
246	欠席	けっせき	결석
247	けれども	けれども	하지만. 그렇지만
248	-軒	けん	-채 (집을 세는 단위)
249	原因	げんいん	원인
250	喧嘩	けんか	싸움
251	玄関	げんかん	현관
252	研究	けんきゅう	연구
253	見物	けんぶつ	구경
254	-個	こ	-개
255	御-	ご-	경어 접두사. 주로 한자어 앞에 붙음
256	子	こ	아이
257	こう	こう	이렇게
258	郊外	こうがい	교외
259	講義	こうぎ	강의
260	工業	こうぎょう	공업
261	高校	こうこう	고등학교
262	交差点	こうさてん	교차로. 네거리
263	工事	こうじ	공사
264	工場	こうじょう	공장
265	校長	こうちょう	교장
266	交通	こうつう	교통
267	講堂	こうどう	강당
268	公務員	こうむいん	공무원
269	氷	こおり	얼음
270	国際	こくさい	국제
271	国産	こくさん	국산
272	国民	こくみん	국민
273	国立	こくりつ	국립
274	心	こころ	마음
275	故障	こしょう	고장
276	個人	こじん	개인
277	ご存知だ	ごぞんじだ	知っている의 높임말. 알고 계시다
278	答(え)	こたえ	대답. 정답. 답안
279	御馳走	ごちそう	손님을 대접함. 진수성찬
280	こっち	こっち	이쪽
281	事	こと	일. 것. 사항. 사실
282	言葉	ことば	말. 언어
283	小鳥	ことり	작은 새
284	この間	このあいだ	그 전에. 예전에
285	この頃	このごろ	요즘
286	細かい	こまかい	잘다. 작다. 미세하다
287	ごみ	ごみ	쓰레기. 티끌. 먼지
288	込む	こむ	혼잡하다. 붐비다
289	米	こめ	쌀
290	ご覧になる	ごらんになる	見る의 높임말. 보시다
291	これから	これから	이제부터. 앞으로
292	転ぶ	ころぶ	넘어지다
293	怖い	こわい	무섭다. 두렵다
294	壊す	こわす	망가뜨리다. 부수다. 무너뜨리다
295	壊れる	こわれる	망가지다. 부서지다. 무너지다
296	今回	こんかい	이번
297	コンサート	コンサート	콘서트
298	今度	こんど	이번. 이 다음
299	こんなに	こんなに	이렇게(도). 이렇게(까지)
300	コンピューター	コンピューター	컴퓨터
301	今夜	こんや	오늘 밤
302	最近	さいきん	최근. 요즘
303	最後	さいご	최후. 마지막. 맨 뒤
304	最初	さいしょ	최초. 처음
305	サイン	サイン	사인
306	坂	さか	비탈길. 고개
307	探す	さがす	찾다
308	盛んな	さかんな	성행한
309	作品	さくひん	작품
310	桜	さくら	벚나무. 벚꽃
311	差し上げる	さしあげる	あげる의 낮춤말. 드리다
312	差す	さす	(우산을) 쓰다. (햇볕이) 비치다
313	させる	させる	시키다. 하게 만들다
314	さっき	さっき	아까. 조금 전에
315	寂しい	さびしい	외롭다. 쓸쓸하다
316	-様	さま	-님
317	サラダ	サラダ	샐러드
318	される	される	する의 수동형. 당하다. 받다. 되다
319	騒ぐ	さわぐ	떠들다
320	触る	さわる	만지다. 손을 대다
321	産業	さんぎょう	산업
322	算数	さんすう	산수. 초등 수학
323	賛成	さんせい	찬성
324	サンダル	サンダル	샌들
325	サンドイッチ	サンドイッチ	샌드위치
326	残念な	ざんねんな	유감스러운. 아쉬운
327	市	し	시. 도시
328	字	じ	글자. 글씨
329	試合	しあい	경기. 시합
330	しかし	しかし	그러나
331	仕方	しかた	하는 방법. 수단
332	仕方ない	しかたない	어쩔 수 없다. 할 수 없다
333	叱る	しかる	야단치다. 꾸짖다
334	試験	しけん	시험
335	事故	じこ	사고
336	地震	じしん	지진
337	舌	した	혀
338	時代	じだい	시대
339	したがる	したがる	하고 싶어하다
340	下着	したぎ	속옷. 내의
341	支度	したく	채비. 준비
342	親しい	したしい	친하다. 사이가 좋다
343	しっかり	しっかり	단단히. 꼭. 똑똑히. 정신 차려서. 확
344	失敗	しっぱい	실패
345	質問	しつもん	질문
346	失礼	しつれい	실례
347	辞典	じてん	사전
348	自転車	じてんしゃ	자전거
349	自動	じどう	자동
350	自動車	じどうしゃ	자동차
351	品物	しなもの	물품. 상품
352	支払(い)	しはらい	지불. 지급
353	自分	じぶん	자기. 자신
354	島	しま	섬
355	姉妹	しまい	자매
356	しまう	しまう	끝마치다. 치우다. 안에 넣다. …해 버리다
357	市民	しみん	시민
358	事務所	じむしょ	사무소
359	じゃ(あ)	じゃ(あ)	그럼 ＝では
360	社会	しゃかい	사회
361	社長	しゃちょう	사장
362	邪魔	じゃま	방해. 장애
363	邪魔な	じゃまな	방해가 되는. 귀찮은
364	ジャム	ジャム	잼
365	自由	じゆう	자유
366	-中	じゅう	온-. -내내 (장소 기간 전체에)
367	習慣	しゅうかん	습관
368	週間	しゅうかん	주간
369	住所	じゅうしょ	주소
370	ジュース	ジュース	주스
371	柔道	じゅうどう	유도
372	自由な	じゆうな	자유로운
373	十分	じゅうぶん	충분히
374	十分な	じゅうぶんな	충분한
375	授業	じゅぎょう	수업
376	主人	しゅじん	주인. 남편
377	出席	しゅっせき	출석
378	出発	しゅっぱつ	출발
379	趣味	しゅみ	취미
380	準備	じゅんび	준비
381	-場	じょう/-ば	-장 (장소)
382	紹介	しょうかい	소개
383	正月	しょうがつ	정월. 설날
384	小学校	しょうがっこう	소학교. 초등학교
385	小説	しょうせつ	소설
386	招待	しょうたい	초대. 초청
387	醬油	しょうゆ	간장
388	将来	しょうらい	장래. 미래
389	食事	しょくじ	식사
390	食料品	しょくりょうひん	식료품
391	女性	じょせい	여성
392	知らせる	しらせる	알리다
393	調べる	しらべる	알아보다. 조사하다
394	人口	じんこう	인구
395	神社	じんじゃ	신사
396	心配	しんぱい	걱정. 근심
397	心配な	しんぱいな	걱정스러운
398	水泳	すいえい	수영
399	水道	すいどう	수도
400	ずいぶん	ずいぶん	몹시. 상당히. 충분히. 너무
401	数学	すうがく	수학
402	スーツ	スーツ	슈트. 정장
403	スーツケース	スーツケース	여행용 가방
404	スーパー	スーパー	슈퍼
405	すぎる	すぎる	(ます형+) 너무 …하다. 지나치게 …하다
406	過ぎる	すぎる	지나다. 통과하다
407	空く	すく	틈이 나다. 짬이 나다. 속이 비다
408	すぐに	すぐに	곧. 즉시. 곧바로
409	すごい	すごい	굉장하다. 대단하다
410	進む	すすむ	앞으로 가다. 나아가다
411	すっかり	すっかり	죄다. 모두. 완전히
412	ずっと	ずっと	훨씬. 매우. 쭉. 계속
413	捨てる	すてる	버리다
414	ステレオ	ステレオ	스테레오
415	砂	すな	모래
416	素晴らしい	すばらしい	훌륭하다. 근사하다. 굉장하다
417	スピーカー	スピーカー	스피커
418	スピーチ	スピーチ	스피치
419	滑る	すべる	미끄러지다
420	すり	すり	소매치기
421	スリッパ	スリッパ	슬리퍼
422	すると	すると	그러자. 그렇다면
423	-製	せい	-제 (만든 재료 회사명 국명을 나타내는 말)
424	生活	せいかつ	생활
425	生産	せいさん	생산
426	政治	せいじ	정치
427	世界	せかい	세계
428	席	せき	자리. 좌석
429	セット	セット	세트
430	説明	せつめい	설명
431	背中	せなか	등
432	是非	ぜひ	꼭 (+…하고 싶다 +…해주세요)
433	背広	せびろ	신사복
434	世話	せわ	도와줌. 보살핌. 소개함. 폐. 신세
435	線	せん	선
436	全国	ぜんこく	전국
437	選手	せんしゅ	선수
438	全然	ぜんぜん	전혀
439	戦争	せんそう	전쟁
440	全体	ぜんたい	전체
441	洗濯	せんたく	세탁. 빨래
442	全部	ぜんぶ	전부. 모두
443	専門	せんもん	전문. 전공
444	そう	そう	그렇게
445	掃除	そうじ	청소
446	そうして	そうして	그리하여. 그리고나서
447	相談	そうだん	상담. 상의. 의논
448	そして	そして	그리고
449	育てる	そだてる	키우다. 기르다. 양육하다
450	卒業	そつぎょう	졸업
451	そっち	そっち	그쪽
452	祖父	そふ	(나의)할아버지
453	ソフト	ソフト	소프트
454	祖母	そぼ	(나의)할머니
455	それから	それから	그 다음에. 그리고. 그리고 나서
456	それで	それで	그래서
457	それでは	それでは	그러면. 그렇다면
458	それに	それに	게다가
459	それ程	それほど	그다지. 그만큼
460	そろそろ	そろそろ	시간이 다 되어가는 모양. 슬슬. 이제
461	存じる	ぞんじる	知っている의 낮춤말. 알다. 알고 있다
462	そんなに	そんなに	그렇게(도). 그렇게(까지)
463	-台	だい	-대
464	退院	たいいん	퇴원
465	大使館	たいしかん	대사관
466	大事な	だいじな	중요한
467	大切な	たいせつな	중요한. 소중한
468	大体	だいたい	대체적으로. 대개. 대충
469	大抵	たいてい	대개. 대부분
470	タイプ	タイプ	타입. 타이프
471	大分	だいぶ	어지간히. 상당히. 꽤
472	台風	たいふう	태풍
473	倒す	たおす	쓰러뜨리다
474	倒れる	たおれる	쓰러지다. 자빠지다
475	だから	だから	그렇기 때문에. 그래서. 그러니까
476	竹	たけ	대나무
477	確かな	たしかな	확실한. 틀림없는
478	足す	たす	더하다. 보태다. 추가하다
479	訪ねる	たずねる	찾아가다. 방문하다
480	ただいま	ただいま	다녀왔습니다
481	只今	ただいま	지금. 현재 (격식을 차린 말)
482	正しい	ただしい	옳다. 바르다. 맞다
483	畳	たたみ	다다미
484	-達	たち	-들
485	建つ	たつ	(건물이) 세워지다
486	縦	たて	세로
487	建てる	たてる	(건물을) 세우다. 짓다. 건축하다
488	例えば	たとえば	예를 들면. 예컨대
489	棚	たな	선반
490	楽しみ	たのしみ	즐거움. 낙. 기대
491	頼む	たのむ	부탁하다
492	多分	たぶん	아마
493	たまに	たまに	드물게. 어쩌다가. 때로는
494	ため(に)	ため(に)	(목적)-를 위하여. (이유)-때문에
495	だめな	だめな	안되는
496	足りない	たりない	모자라다. 부족하다
497	足りる	たりる	족하다. 충분하다
498	誰か	だれか	누군가
499	誰も	だれも	아무도 (+부정문)
500	ダンス	ダンス	댄스
501	男性	だんせい	남성
502	血	ち	피
503	違う	ちがう	다르다. 틀리다. 잘못되다
504	力	ちから	힘
505	地図	ちず	지도
506	父親	ちちおや	부친
507	ちっとも	ちっとも	조금도. 전혀
508	茶色	ちゃいろ	갈색
509	茶わん	ちゃわん	찻종. 밥공기
510	ちゃん	ちゃん	친근감을 주는 호칭
511	-中	ちゅう	-중 (장소 내에. 기간 중에. 진행중)
512	注意	ちゅうい	주의. 조심
513	中学校	ちゅうがっこう	중학교
514	中止	ちゅうし	중지. 취소
515	駐車	ちゅうしゃ	주차
516	ちょうど	ちょうど	꼭. 정확히. 딱. 마치. 마침. 알맞게
517	地理	ちり	지리
518	捕まえる	つかまえる	붙잡다. 붙들다
519	疲れる	つかれる	지치다. 피로해지다
520	月	つき	달
521	着く	つく	닿다. 도착하다
522	付く	つく	붙다. 묻다. (전깃불이) 켜지다
523	付ける	つける	붙이다. (전깃불을) 켜다
524	都合	つごう	형편
525	伝える	つたえる	전하다
526	続く	つづく	계속되다
527	続ける	つづける	계속하다
528	包む	つつむ	싸다. 포장하다
529	勤める	つとめる	근무하다. 종사하다
530	妻	つま	아내
531	つまらない	つまらない	재미없다. 하찮다. 시시하다
532	爪	つめ	손톱. 발톱
533	冷たい	つめたい	차갑다. 차다. 냉정하다
534	積もる	つもる	쌓이다
535	梅雨	つゆ	장마
536	釣る	つる	낚다
537	連れて行く	つれていく	데리고 가다
538	連れて来る	つれてくる	데리고 오다
539	丁寧な	ていねいな	정중한
540	テープレコーダー	テープレコーダー	테이프 레코더. 녹음기
541	出掛ける	でかける	외출하다. 집밖으로 나가다
542	テキスト	テキスト	텍스트
543	できる	できる	생기다
544	できる	できる	할 수 있다. 할 줄 알다. 가능하다
545	できるだけ	できるだけ	가능한 한. 되도록
546	手伝う	てつだう	도와주다
547	テニス	テニス	테니스
548	では	では	그러면. 그럼
549	手袋	てぶくろ	장갑
550	でも	でも	하지만. 그래도
551	手元	てもと	손이 미치는 범위. 자기 주위
552	寺	てら	절
553	点	てん	점 (point)
554	店員	てんいん	점원
555	天気予報	てんきよほう	일기 예보
556	展覧会	てんらんかい	전람회
557	戸	と	문짝. 문. 도어
558	-度	ど	-도. -번 (온도 각도 횟수 등)
559	道具	どうぐ	도구
560	とうとう	とうとう	드디어. 결국. 마침내
561	動物園	どうぶつえん	동물원
562	遠く	とおく	먼 곳. 멀리
563	通り	とおり	큰길. 도로
564	通る	とおる	통과하다. 지나가다
565	時	とき	때
566	特に	とくに	특히. 특별히
567	特別な	とくべつな	특별한
568	どこか	どこか	어딘가
569	どこにも	どこにも	아무데도 (+부정문)
570	床屋	とこや	이발소 또는 이발사
571	都市	とし	도시
572	途中	とちゅう	도중
573	特急	とっきゅう	특급
574	どっち	どっち	어느쪽
575	届く	とどく	닿다. 달하다. 배달되다
576	届ける	とどける	닿게 하다. 보내주다. 배달하다. 신고하다
577	止まる	とまる	멈추다. 정지하다. 서다
578	泊まる	とまる	묵다. 숙박하다
579	止める	とめる	멈추게 하다. 정지시키다. 세우다
580	泊める	とめる	숙박시키다. 재우다
581	トラック	トラック	트럭
582	ドラマ	ドラマ	드라마
583	取り替える	とりかえる	바꾸다. 교환하다. 갈다
584	取る	とる	(손에) 잡다. 들다. 쥐다
585	ドレス	ドレス	드레스
586	泥棒	どろぼう	도둑질 또는 도둑
587	どんどん	どんどん	일이 순조롭게 진척되는 모양. 자꾸. 계속
588	内部	ないぶ	내부
589	直す	なおす	고치다. 바로잡다. 수리하다
590	直る	なおる	고쳐지다. 치료되다. 낫다
591	流す	ながす	흘리다
592	なかなか	なかなか	제법. 꽤. 좀처럼
593	流れる	ながれる	흐르다
594	泣く	なく	울다
595	鳴く	なく	(동물 등이) 소리를 내어 울다
596	無くす	なくす	없애다. 잃다
597	亡くなる	なくなる	죽다. 돌아가시다
598	無くなる	なくなる	없어지다. 다 떨어지다
599	投げる	なげる	던지다
600	なさる	なさる	する의 높임말. 하시다
601	等	など	등. 따위
602	何か	なにか	무엇인가
603	何も	なにも	아무것도 (+부정문)
604	並ぶ	ならぶ	한 줄로 서다. 배열되다
605	並べる	ならべる	늘어놓다. 나란히 세우다
606	なる	なる	…이 되다
607	鳴る	なる	소리가 나다. 울리다
608	なるべく	なるべく	될 수 있는 한. 가능한 한. 되도록
609	なるほど	なるほど	정말. 과연 (그렇군요)
610	慣れる	なれる	익숙해지다
611	似合う	にあう	잘 맞다. 어울리다
612	匂い	におい	냄새
613	苦い	にがい	(맛이) 쓰다
614	にくい	にくい	(ます형+) -하기 어렵다. -하기 힘들다
615	逃げる	にげる	도망치다. 달아나다
616	日記	にっき	일기
617	荷物	にもつ	짐
618	入院	にゅういん	입원
619	入学	にゅうがく	입학
620	入社	にゅうしゃ	입사
621	ニュース	ニュース	뉴스
622	似る	にる	닮다. 비슷하다
623	人形	にんぎょう	인형
624	脱ぐ	ぬぐ	벗다
625	盗む	ぬすむ	훔치다
626	塗る	ぬる	바르다. 칠하다
627	ぬるい	ぬるい	미지근하다
628	濡れる	ぬれる	젖다
629	願う	ねがう	원하다. 바라다
630	値段	ねだん	값. 가격
631	熱	ねつ	열
632	寝坊	ねぼう	늦잠을 잠
633	眠い	ねむい	졸리다
634	眠たい	ねむたい	졸리다
635	眠る	ねむる	잠자다. 잠들다
636	年代	ねんだい	연대
637	残す	のこす	남기다
638	残る	のこる	남다 (어떤 기준 이하로 남다)
639	喉	のど	목구멍
640	乗り換え	のりかえ	갈아탐. 환승
641	乗り換える	のりかえる	갈아타다. 환승하다
642	乗り物	のりもの	탈것. 대중교통
643	歯	は	이
644	葉	は	잎
645	場合	ばあい	경우
646	パーティー	パーティー	파티
647	-杯	はい	-잔
648	-倍	ばい	-배. 갑절
649	拝見する	はいけんする	見る의 낮춤말. 보다
650	歯医者	はいしゃ	치과 의사
651	ばかり	ばかり	(안좋은 것)만. -한 지 얼마 안됐음
652	バケツ	バケツ	양동이
653	箱	はこ	상자
654	運ぶ	はこぶ	운반하다. 옮기다. 나르다
655	橋	はし	다리
656	始まり	はじまり	시작. 시초
657	初めて	はじめて	처음으로. 비로소
658	始める	はじめる	시작하다
659	場所	ばしょ	장소. 곳
660	走る	はしる	(1G) 달리다
661	はず	はず	(강한 추측) 꼭 -할 터이다. -할 리(+가 없다)
662	恥ずかしい	はずかしい	부끄럽다. 창피하다
663	バター	バター	버터
664	働く	はたらく	일하다. 근무하다
665	発音	はつおん	발음
666	はっきり	はっきり	똑똑히. 명확히
667	花見	はなみ	꽃구경. 꽃놀이
668	羽	はね	날개. 새털. 깃
669	母親	ははおや	모친
670	林	はやし	수풀. 숲
671	払う	はらう	(돈을) 지불하다
672	はる	はる	(종이 등을) 붙이다
673	晴れ	はれ	하늘이 갬. 날씨가 좋음
674	晴れる	はれる	(날씨가) 개다
675	晩	ばん	밤
676	-番	ばん	-번 (번호)
677	番	ばん	순서. 차례 (your turn)
678	番組	ばんぐみ	방송 프로그램
679	反対	はんたい	반대
680	半分	はんぶん	절반. 반
681	火	ひ	불
682	日	ひ	해. 태양. 햇빛. 햇볕
683	ピアノ	ピアノ	피아노
684	ビール	ビール	맥주
685	冷える	ひえる	차가워지다. 식다
686	光	ひかり	빛
687	光る	ひかる	빛나다. 번쩍이다
688	-匹	ひき	-마리
689	引き出し	ひきだし	서랍. 인출
690	引く	ひく	끌다. 잡아당기다
691	弾く	ひく	악기를 연주하다. 치다. 켜다. 타다
692	ピクニック	ピクニック	피크닉. 소풍
693	ひげ	ひげ	수염
694	美術館	びじゅつかん	미술관
695	びっくり	びっくり	깜짝 놀람
696	引っ越す	ひっこす	이사하다
697	必要な	ひつような	필요한
698	ひどい	ひどい	심하다. 가혹하다. 호되다. 지독하다
699	一月	ひとつき	한 달. 1개월
700	-秒	びょう	-초
701	昼間	ひるま	낮동안
702	昼休み	ひるやすみ	점심 시간. 점심 후의 휴식
703	拾う	ひろう	줍다
704	広さ	ひろさ	넓이
705	ピンク	ピンク	핑크. 분홍색
706	フィルム	フィルム	필름
707	封筒	ふうとう	봉투
708	プール	プール	풀장. 수영장
709	増える	ふえる	늘어나다. 증가되다
710	フォーク	フォーク	포크
711	深い	ふかい	깊다
712	吹く	ふく	불다
713	複雑な	ふくざつな	복잡한
714	復習	ふくしゅう	복습
715	普通	ふつう	보통
716	ぶつかる	ぶつかる	부딪히다. 충돌하다
717	太い	ふとい	굵다
718	葡萄	ぶどう	포도
719	太る	ふとる	살찌다
720	布団	ふとん	이부자리. 이불
721	船	ふね	배
722	不便な	ふべんな	불편한
723	踏む	ふむ	밟다
724	プリント	プリント	프린트
725	プレゼント	プレゼント	선물
726	文化	ぶんか	문화
727	文学	ぶんがく	문학
728	文書	ぶんしょ	문서
729	文章	ぶんしょう	문장
730	文法	ぶんぽう	문법
731	ページ	ページ	페이지
732	ベッド	ベッド	침대
733	別に	べつに	따로. 별개로. 별로
734	別の	べつの	또다른. 별개의
735	ベル	ベル	벨. 종
736	減る	へる	(1G) 줄어들다. 감소되다
737	辺	へん	근처. 부근. 정도
738	返事	へんじ	대답. 답장. 응답
739	弁当	べんとう	도시락
740	変な	へんな	이상한
