87	嫌いな	きらいな	싫어하는
88	着る	きる	입다
89	きれいな	きれいな	예쁜. 깨끗한
90	銀行	ぎんこう	은행
91	金曜日	きんようび	화요일
92	薬	くすり	약
93	果物	くだもの	과일
94	口	くち	입
95	靴	くつ	신발. 구두
96	靴下	くつした	양말
97	国	くに	나라
98	くらい/ぐらい	くらい/ぐらい	-정도. -만큼
99	暗い	くらい	어둡다
100	クラス	クラス	클래스. 반. 학급
101	来る	くる	오다
102	車	くるま	수레의 총칭. 차
103	黒い	くろい	검다. 까맣다
104	今朝	けさ	오늘 아침
105	消す	けす	끄다. 지우다
106	結婚	けっこん	결혼
107	月曜日	げつようび	화요일
108	元気な	げんきな	건강한. 잘 있는
109	五	ご	오. 다섯
110	-語	ご	-어(언어)
111	公園	こうえん	공원
112	紅茶	こうちゃ	홍차
113	交番	こうばん	파출소
114	声	こえ	소리
115	コート	コート	코트
116	コーヒー	コーヒー	커피
117	ここ	ここ	여기
118	午後	ごご	오후
119	九日	ここのか	9일
120	九つ	ここのつ	아홉 개
121	午前	ごぜん	오전
122	答える	こたえる	대답하다
123	ごちそうさまでした	ごちそうさまでした	잘 먹었습니다
124	こちら	こちら	이쪽
125	コップ	コップ	컵
126	今年	ことし	올해
127	子供	こども	아이. 자식
128	この	この	이
129	御飯	ごはん	밥
130	コピー	コピー	복사
131	困る	こまる	곤란하다
132	これ	これ	이것
133	-頃	ごろ	-경. -쯤
134	今月	こんげつ	이번달
135	今週	こんしゅう	이번주
136	こんな	こんな	이런
137	こんにちは	こんにちは	안녕하세요(낮인사)
138	今晩	こんばん	오늘 밤
139	こんばんは	こんばんは	안녕하세요(저녁인사)
140	-歳	さい	-살. -세
141	財布	さいふ	지갑
142	魚	さかな	물고기. 생선
143	先	さき	앞부분. 선두. 먼저
144	咲く	さく	(꽃이) 피다
145	作文	さくぶん	작문
146	雑誌	ざっし	잡지
147	砂糖	さとう	설탕
148	寒い	さむい	춥다
149	さようなら	さようなら	안녕히 가세요. 안녕히 계세요
150	さん	さん	-씨
151	三	さん	삼. 셋
152	散歩	さんぽ	산책
153	四	し	사. 넷
154	-時	じ	-시
155	塩	しお	소금
156	しか	しか	-밖에(+부정문)
157	時間	じかん	시간
158	仕事	しごと	일. 업무
159	辞書	じしょ	사전
160	静かな	しずかな	조용한
161	下	した	아래. 밑
162	七	しち	칠. 일곱
163	死ぬ	しぬ	죽다
164	閉まる	しまる	닫히다
165	締める	しめる	(넥타이를) 매다. 조이다. 조르다
166	閉める	しめる	닫다
167	写真	しゃしん	사진
168	シャツ	シャツ	셔츠
169	シャワー	シャワー	샤워
170	十	じゅう	십. 열
171	-週間	しゅうかん	-주일. -주간
172	宿題	しゅくだい	숙제
173	上手な	じょうずな	잘하는. 능숙한
174	丈夫な	じょうぶな	튼튼한
175	食堂	しょくどう	식당
176	知る	しる	(1G) (지식으로) 알다
177	白い	しろい	희다. 하얗다
178	-人	じん	-인. -사람
179	新聞	しんぶん	신문
180	水曜日	すいようび	화요일
181	吸う	すう	(담배를) 피우다. 들이마시다. 빨아들이다
182	スカート	スカート	치마
183	好きな	すきな	좋아하는
184	すぐ	すぐ	곧. 바로
185	少ない	すくない	적다
186	少し	すこし	조금. 약간. 좀
187	涼しい	すずしい	시원하다
188	ストーブ	ストーブ	스토브. 난로
189	スプーン	スプーン	스푼. 숟가락
190	スポーツ	スポーツ	스포츠
191	ズボン	ズボン	바지
192	すみません	すみません	죄송합니다
193	住む	すむ	살다
194	する	する	하다
195	座る	すわる	앉다
196	背	せ	키
197	生徒	せいと	(초중고등)학생
198	セーター	セーター	스웨터
199	狭い	せまい	좁다
200	ゼロ	ゼロ	제로. 영
201	千	せん	천
202	先月	せんげつ	지난달
203	先週	せんしゅう	지난주
204	先生	せんせい	선생. 스승
205	そこ	そこ	거기
206	そちら	そちら	그쪽
207	外	そと	밖. 바깥. 겉
208	その	その	그
209	そば	そば	곁. 옆
210	そば	そば	메밀 국수
211	空	そら	하늘
212	それ	それ	그것
213	そんな	そんな	그런
214	大学	だいがく	대학
215	大丈夫な	だいじょうぶな	괜찮은
216	大好きな	だいすきな	매우 좋아하는
217	台所	だいどころ	부엌
218	大変	たいへん	매우. 대단히
219	大変な	たいへんな	힘든. 큰일의
220	高い	たかい	높다. 비싸다
221	たくさん	たくさん	많이
222	タクシー	タクシー	택시
223	だけ	だけ	-만. -만큼
224	出す	だす	내다. 꺼내다. 내놓다
225	立つ	たつ	서다
226	建物	たてもの	건물
227	楽しい	たのしい	즐겁다
228	食べ物	たべもの	음식물. 먹을 것
229	食べる	たべる	먹다
230	卵	たまご	알. 달걀. 계란
231	誰	だれ	누구
232	誕生日	たんじょうび	생일
233	段々	だんだん	점점. 차차
234	小さい	ちいさい	작다
235	近い	ちかい	가깝다
236	近く	ちかく	가까운 곳. 근처
237	地下鉄	ちかてつ	지하철
238	父	ちち	(나의)아버지
239	ちょっと	ちょっと	조금. 좀. 잠깐
240	一日	ついたち	1일 (날짜)
241	使う	つかう	쓰다. 사용하다
242	次	つぎ	다음
243	机	つくえ	책상
244	作る	つくる	만들다
245	つもり	つもり	(-할)생각
246	強い	つよい	강하다. 세다
247	手	て	손
248	テープ	テープ	테이프
249	テーブル	テーブル	테이블
250	手紙	てがみ	편지
251	出口	でぐち	출구
252	テスト	テスト	테스트. 검사. 시험
253	デパート	デパート	백화점
254	でも	でも	-라도
255	出る	でる	나가다. 나오다
256	テレビ	テレビ	텔레비전
257	天気	てんき	날씨
258	電気	でんき	전기. 전깃불
259	電車	でんしゃ	전철
260	電話	でんわ	전화
261	ドア	ドア	도어. 문
262	トイレ	トイレ	화장실
263	どう	どう	어떻게
264	どういたしまして	どういたしまして	천만의 말씀입니다. 별 말씀을 다 하십니다
265	どうして	どうして	어째서. 왜
266	どうぞ	どうぞ	아무쪼록. 부디. 어서 (+…하세요)
267	動物	どうぶつ	동물
268	どうも	どうも	정말. 참. 매우 (+고마워요)
269	十	とお	열 개
270	遠い	とおい	멀다
271	十日	とおか	10일
272	時々	ときどき	가끔. 때때로
273	時計	とけい	시계
274	どこ	どこ	어디
275	所	ところ	곳. 장소
276	年	とし	해. 나이
277	図書館	としょかん	도서관
278	どちら	どちら	어느 쪽
279	とても	とても	아주. 매우
280	どなた	どなた	어느 분. 누구(경어)
281	隣	となり	이웃. 옆
282	どの	どの	어느
283	飛ぶ	とぶ	날다
284	友達	ともだち	친구
285	土曜日	どようび	토요일
286	鳥	とり	새
287	鳥肉	とりにく	닭고기
288	撮る	とる	(사진을) 찍다
289	どれ	どれ	어느 것
290	どんな	どんな	어떤
291	ない	ない	없다
292	ナイフ	ナイフ	나이프. 칼
293	中	なか	가운데. 중. 안. 속
294	長い	ながい	길다. 오래다
295	なぜ	なぜ	왜.어째서
296	夏	なつ	여름
297	夏休み	なつやすみ	여름방학. 여름휴가
298	七	なな	일곱 ＝しち
299	七つ	ななつ	일곱 개
300	何	なに	무엇
301	七日	なのか	7일
302	名前	なまえ	이름
303	習う	ならう	배우다
304	何	なん	무엇. 몇-
305	二	に	이. 둘
306	にぎやかな	にぎやかな	번화한. 활기찬
307	肉	にく	고기
308	西	にし	서쪽
309	-日	にち	-일
310	日曜日	にちようび	일요일
311	庭	にわ	정원. 뜰. 마당
312	-人	にん	-명
313	ネクタイ	ネクタイ	넥타이
314	猫	ねこ	고양이
315	寝る	ねる	자다
316	-年	ねん	-년
317	ノート	ノート	노트
318	登る	のぼる	(산에) 올라가다
319	飲み物	のみもの	마실 것. 음료
320	飲む	のむ	마시다. (술을) 먹다. (약을) 복용하다
321	乗る	のる	(-に+) 타다
322	はい	はい	예. 네
323	入る	はいる	(1G) 들어가다. 들어오다
324	葉書	はがき	엽서
325	はく	はく	(바지 치마를) 입다. (신발을) 신다
326	始まる	はじまる	시작되다
327	はじめまして	はじめまして	처음 뵙겠습니다
328	バス	バス	버스
329	二十歳	はたち	스무살
330	八	はち	팔. 여덟
331	二十日	はつか	20일
332	花	はな	꽃
333	鼻	はな	코
334	話	はなし	이야기
335	話す	はなす	이야기하다
336	母	はは	(나의)어머니
337	早い	はやい	이르다. 빠르다
338	春	はる	봄
339	パン	パン	빵
340	-半	はん	-반. 30분
341	ハンカチ	ハンカチ	손수건
342	番号	ばんごう	번호
343	晩御飯	ばんごはん	저녁 식사
344	ハンサムな	ハンサムな	잘생긴. 미남의
345	東	ひがし	동쪽
346	低い	ひくい	낮다
347	飛行機	ひこうき	비행기
348	左	ひだり	왼쪽. 좌측
349	人	ひと	사람
350	一つ	ひとつ	한 개
351	一人	ひとり	한 사람
352	暇な	ひまな	한가한
353	百	ひゃく	백
354	病院	びょういん	병원
355	病気	びょうき	병
356	昼	ひる	낮
357	昼御飯	ひるごはん	점심
358	広い	ひろい	넓다
359	服	ふく	옷. 양복
360	二つ	ふたつ	두 개
361	豚肉	ぶたにく	돼지고기
362	二人	ふたり	두 사람
363	二日	ふつか	2일
364	冬	ふゆ	겨울
365	降る	ふる	(비가) 내리다
366	古い	ふるい	오래되다. 낡다
367	-分	ふん/-ぷん	-분
368	下手な	へたな	못하는. 서투른
369	部屋	へや	방
370	ペン	ペン	펜
371	勉強	べんきょう	공부
372	便利な	べんりな	편리한
373	方	ほう	방면. 방향. 쪽
374	帽子	ぼうし	모자
375	ボールペン	ボールペン	볼펜
376	他	ほか	다른 것. 딴 것
377	他に	ほかに	그밖에. 그외에
378	他の	ほかの	다른
379	ポケット	ポケット	포켓. 호주머니
380	欲しい	ほしい	갖고 싶다
381	ボタン	ボタン	단추. 버튼
382	ホテル	ホテル	호텔
383	-本	ほん/-ぽん/-ぼん	-자루. -개비. -병
384	本	ほん	책
385	-枚	まい	-장
386	毎朝	まいあさ	매일 아침. 아침마다
387	毎月	まいげつ	매월 ＝まいつき
388	毎週	まいしゅう	매주
389	毎月	まいつき	매월
390	毎年	まいとし	매년
391	毎日	まいにち	매일
392	毎年	まいねん	매년 ＝まいとし
393	毎晩	まいばん	매일 밤. 밤마다
394	前	まえ	앞. 전
395	曲がる	まがる	구부러지다. (우측 좌측으로) 돌다
396	まずい	まずい	맛없다
397	また	また	또. 다시
398	まだ	まだ	아직
399	町	まち	동네. 동. 시내
400	待つ	まつ	기다리다
401	まっすぐ	まっすぐ	쭉. 똑바로. 곧장. 직선으로
402	窓	まど	창. 창문
403	丸い	まるい	둥글다. 동그랗다
404	万	まん	만
405	磨く	みがく	닦다
406	右	みぎ	오른쪽. 우측
407	短い	みじかい	짧다
408	水	みず	물
409	店	みせ	가게
410	見せる	みせる	보여주다
411	道	みち	길
412	三日	みっか	3일
413	三つ	みっつ	세 개
414	緑	みどり	녹색
415	皆さん	みなさん	여러분
416	南	みなみ	남쪽
417	耳	みみ	귀
418	見る	みる	보다
419	みんな	みんな	모두들
420	六日	むいか	6일
421	難しい	むずかしい	어렵다
422	六つ	むっつ	여섯 개
423	目	め	눈
424	眼鏡	めがね	안경
425	もう	もう	이미. 벌써
426	もう一度	もういちど	한번 더. 다시 한번
427	木曜日	もくようび	화요일
428	もしもし	もしもし	여보세요
429	持つ	もつ	들다. 가지다. 쥐다
430	もっと	もっと	더. 좀더. 더욱
431	物	もの	물건
432	門	もん	대문
433	問題	もんだい	문제
434	八百屋	やおや	야채 가게
435	野菜	やさい	야채. 채소
436	易しい	やさしい	쉽다
437	優しい	やさしい	상냥하다. 정답다
438	安い	やすい	싸다
439	休み	やすみ	쉼. 휴식. 쉬는 시간. 휴일. 휴가
440	休む	やすむ	쉬다
441	八つ	やっつ	여덟 개
442	山	やま	산
443	夕方	ゆうがた	저녁때
444	夕御飯	ゆうごはん	저녁 식사
445	夕飯	ゆうはん	저녁 식사 ＝ゆうごはん
446	郵便局	ゆうびんきょく	우체국
447	雪	ゆき	눈
448	ゆっくり	ゆっくり	천천히. 푹(+쉬다)
449	良い	よい	좋다 ＝いい
450	八日	ようか	8일
451	洋服	ようふく	양복
452	よく	よく	(정도)잘. (빈도)자주
453	横	よこ	옆. 가로. 측면
454	四日	よっか	4일
455	四つ	よっつ	네 개
456	予定	よてい	예정
457	呼ぶ	よぶ	부르다
458	読む	よむ	읽다
459	夜	よる	밤
460	よろしく	よろしく	잘 (+부탁합니다)
461	弱い	よわい	약하다
462	四	よん	넷 ＝し
463	ラーメン	ラーメン	라면
464	来月	らいげつ	다음달
465	来週	らいしゅう	다음주
466	来年	らいねん	내년
467	ラジオ	ラジオ	라디오
468	留学生	りゅうがくせい	유학생
469	両親	りょうしん	부모
470	料理	りょうり	요리
471	レストラン	レストラン	레스토랑
472	六	ろく	육. 여섯
473	分かる	わかる	알다. 이해하다
474	私	わたし	저
475	悪い	わるい	나쁘다
